,yearMonth,country,firstUserDefaultChannelGroup,activeUsers,newUsers,Sessions,engagedSessions,screenPageViews,averageSessionDuration,demande_contact_realisee,first_visit,interet_par_les_catalogues,page_view,session_start,download,returningUsers,bounces,SessionsDuration,activeUsers_LY,newUsers_LY,Sessions_LY,engagedSessions_LY,screenPageViews_LY,averageSessionDuration_LY,download_LY,returningUsers_LY,bounces_LY,SessionsDuration_LY
1733,2025-01 Jan,Mali,Direct,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,13.071922,,0.0,0.0,13.071922
1734,2025-01 Jan,Marshall Islands,Organic Search,,,,,,,,,,,,,,,,2.0,2.0,2.0,0.0,2.0,0.9892815,,0.0,2.0,0.0
1735,2025-01 Jan,Mauritius,Organic Search,,,,,,,,,,,,,,,,4.0,3.0,5.0,4.0,22.0,555.0422,,1.0,1.0,2220.1687
1736,2025-01 Jan,Mexico,Direct,,,,,,,,,,,,,,,,2.0,2.0,2.0,1.0,9.0,818.8607,,0.0,1.0,818.8607
1737,2025-01 Jan,Mexico,Organic Search,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,5.857582,,0.0,1.0,0.0
1738,2025-01 Jan,Nigeria,Organic Search,,,,,,,,,,,,,,,,1.0,1.0,2.0,2.0,4.0,262.42276,,0.0,0.0,524.8455
1739,2025-01 Jan,Paraguay,Organic Search,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,,0.0,1.0,0.0
1740,2025-01 Jan,New Caledonia,Organic Search,,,,,,,,,,,,,,,,4.0,4.0,4.0,4.0,35.0,151.08333,,0.0,0.0,604.3333
1741,2025-01 Jan,Netherlands,Referral,,,,,,,,,,,,,,,,1.0,0.0,1.0,1.0,1.0,22.538446,,1.0,0.0,22.538446
1742,2024-12 Dec,Gabon,Direct,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,5.037656,,0.0,1.0,0.0
1743,2024-12 Dec,French Polynesia,Organic Search,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,4.458608,,0.0,1.0,0.0
1744,2024-12 Dec,French Guiana,Organic Search,,,,,,,,,,,,,,,,1.0,1.0,2.0,1.0,8.0,80.38543,,0.0,1.0,80.38543
1745,2024-12 Dec,Indonesia,Referral,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,5.530199,,0.0,1.0,0.0
1746,2024-12 Dec,Ireland,Organic Social,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,,0.0,1.0,0.0
1747,2024-12 Dec,Latvia,Direct,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,,0.0,1.0,0.0
1748,2024-12 Dec,Algeria,Direct,,,,,,,,,,,,,,,,1.0,1.0,2.0,0.0,2.0,5.1715794,,0.0,2.0,0.0
1749,2024-12 Dec,Australia,Direct,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,,0.0,1.0,0.0
1750,2024-12 Dec,Belgium,Referral,,,,,,,,,,,,,,,,1.0,0.0,1.0,1.0,2.0,9.619068,,1.0,0.0,9.619068
1751,2024-12 Dec,Burkina Faso,Direct,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,5.096714,,0.0,1.0,0.0
1752,2024-12 Dec,Canada,Referral,,,,,,,,,,,,,,,,2.0,2.0,2.0,0.0,2.0,5.302185,,0.0,2.0,0.0
1753,2024-12 Dec,Chad,Organic Search,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,4.121439,,0.0,1.0,0.0
1754,2024-12 Dec,Czechia,Direct,,,,,,,,,,,,,,,,2.0,2.0,9.0,2.0,30.0,88.49133,,0.0,7.0,176.98267
1755,2024-12 Dec,Czechia,Organic Search,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,11.0,444.90637,,0.0,0.0,444.90637
1756,2024-12 Dec,Djibouti,Organic Search,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,2.0,157.3061,,0.0,0.0,157.3061
1757,2024-12 Dec,Switzerland,Referral,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,4.837852,,0.0,1.0,0.0
1758,2024-12 Dec,Togo,Direct,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,5.037729,,0.0,1.0,0.0
1759,2024-12 Dec,Togo,Organic Search,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,5.021166,,0.0,1.0,0.0
1760,2024-12 Dec,Ukraine,Direct,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,,0.0,1.0,0.0
1761,2024-12 Dec,Venezuela,Organic Search,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,5.014306,,0.0,1.0,0.0
1762,2024-12 Dec,Western Sahara,Direct,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,2.0,16.413216,,0.0,0.0,16.413216
1763,2024-12 Dec,Macao,Organic Search,,,,,,,,,,,,,,,,1.0,0.0,2.0,0.0,2.0,5.037872,,1.0,2.0,0.0
1764,2024-12 Dec,Mali,Organic Search,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,5.050851,,0.0,1.0,0.0
1765,2024-12 Dec,Martinique,Direct,,,,,,,,,,,,,,,,1.0,1.0,2.0,2.0,7.0,62.976173,,0.0,0.0,125.95235
1766,2024-12 Dec,Mauritius,Direct,,,,,,,,,,,,,,,,3.0,3.0,3.0,1.0,6.0,49.394756,,0.0,2.0,49.394756
1767,2024-12 Dec,Mexico,Organic Search,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,,0.0,1.0,0.0
1768,2024-12 Dec,Russia,Organic Search,,,,,,,,,,,,,,,,2.0,2.0,2.0,0.0,2.0,5.2299976,,0.0,2.0,0.0
1769,2024-12 Dec,New Caledonia,Direct,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,,0.0,1.0,0.0
1770,2024-12 Dec,Pakistan,Organic Search,,,,,,,,,,,,,,,,2.0,2.0,2.0,0.0,2.0,2.5376024,,0.0,2.0,0.0
1771,2024-11 Nov,Luxembourg,Referral,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,,0.0,1.0,0.0
1772,2024-11 Nov,Macao,Organic Search,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,10.0,731.7795,,0.0,0.0,731.7795
1773,2024-11 Nov,Mexico,Direct,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,5.0,51.776527,,0.0,0.0,51.776527
1774,2024-11 Nov,Mauritania,Organic Search,,,,,,,,,,,,,,,,2.0,2.0,2.0,0.0,2.0,0.300029,,0.0,2.0,0.0
1775,2024-11 Nov,Monaco,Referral,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,3.0,21.681276,,0.0,0.0,21.681276
1776,2024-11 Nov,Liechtenstein,Organic Search,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,4.97636,,0.0,1.0,0.0
1777,2024-11 Nov,Hong Kong,Referral,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,1.0,0.0,,0.0,1.0,0.0
1778,2024-11 Nov,India,Referral,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,,0.0,1.0,0.0
1779,2024-11 Nov,Iran,Direct,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,,0.0,1.0,0.0
1780,2024-11 Nov,Israel,Direct,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,,0.0,1.0,0.0
1781,2024-11 Nov,Togo,Organic Search,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,3.0,165.85649,,0.0,0.0,165.85649
1782,2024-11 Nov,United Kingdom,Referral,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,,0.0,1.0,0.0
1783,2024-11 Nov,Venezuela,Direct,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,2.0,452.94992,,0.0,0.0,452.94992
1784,2024-11 Nov,Vietnam,Direct,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,5.538855,,0.0,1.0,0.0
1785,2024-11 Nov,Poland,Direct,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,,0.0,1.0,0.0
1786,2024-11 Nov,Réunion,Direct,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,,0.0,1.0,0.0
1787,2024-11 Nov,Serbia,Organic Search,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,,0.0,1.0,0.0
1788,2024-11 Nov,Slovenia,Direct,,,,,,,,,,,,,,,,1.0,0.0,1.0,1.0,4.0,96.912895,,1.0,0.0,96.912895
1789,2024-11 Nov,Guadeloupe,Direct,,,,,,,,,,,,,,,,2.0,1.0,2.0,2.0,8.0,301.26984,,1.0,0.0,602.5397
1790,2024-11 Nov,Cameroon,Organic Search,,,,,,,,,,,,,,,,2.0,2.0,2.0,0.0,2.0,6.771013,,0.0,2.0,0.0
1791,2024-11 Nov,Burundi,Organic Search,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,,0.0,1.0,0.0
1792,2024-11 Nov,Burkina Faso,Organic Search,,,,,,,,,,,,,,,,2.0,2.0,2.0,1.0,2.0,8.699238,,0.0,1.0,8.699238
1793,2024-11 Nov,Belgium,Organic Social,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,5.030737,,0.0,1.0,0.0
1794,2024-11 Nov,Australia,Direct,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,,0.0,1.0,0.0
1795,2024-11 Nov,Comoros,Organic Search,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,2.0,1092.1732,,0.0,0.0,1092.1732
1796,2024-11 Nov,French Guiana,Direct,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,11.356484,,0.0,0.0,11.356484
1797,2024-10 Oct,Guinea,Organic Search,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,5.031604,,0.0,1.0,0.0
1798,2024-10 Oct,Hong Kong,Referral,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,5.0,105.031166,,0.0,0.0,105.031166
1799,2024-10 Oct,Iran,Direct,,,,,,,,,,,,,,,,2.0,2.0,3.0,2.0,14.0,261.2252,,0.0,1.0,522.4504
1800,2024-10 Oct,Indonesia,Referral,,,,,,,,,,,,,,,,1.0,1.0,3.0,3.0,24.0,147.784,,0.0,0.0,443.352
1801,2024-10 Oct,Ireland,Organic Social,,,,,,,,,,,,,,,,2.0,2.0,2.0,1.0,2.0,15.065421,,0.0,1.0,15.065421
1802,2024-10 Oct,Finland,Referral,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,,0.0,1.0,0.0
1803,2024-10 Oct,Finland,Organic Search,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,4.936336,,0.0,1.0,0.0
1804,2024-10 Oct,Andorra,Organic Search,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,5.0,70.114235,,0.0,0.0,70.114235
1805,2024-10 Oct,Bosnia & Herzegovina,Organic Search,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,4.0,30.631924,,0.0,0.0,30.631924
1806,2024-10 Oct,Cameroon,Organic Search,,,,,,,,,,,,,,,,5.0,5.0,5.0,0.0,5.0,3.8673,,0.0,5.0,0.0
1807,2024-10 Oct,Congo - Brazzaville,Direct,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,3.870512,,0.0,1.0,0.0
1808,2024-10 Oct,Dominican Republic,Organic Search,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.248543,,0.0,1.0,0.0
1809,2024-10 Oct,Egypt,Direct,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,2.0,20.759645,,0.0,0.0,20.759645
1810,2024-10 Oct,Estonia,Organic Search,,,,,,,,,,,,,,,,1.0,0.0,7.0,1.0,8.0,8.70014,,1.0,6.0,8.70014
1811,2024-10 Oct,Togo,Organic Search,,,,,,,,,,,,,,,,2.0,2.0,2.0,0.0,2.0,5.0114894,,0.0,2.0,0.0
1812,2024-10 Oct,Türkiye,Referral,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,14.0,118.14291,,0.0,0.0,118.14291
1813,2024-10 Oct,Ukraine,Direct,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,3.0,28.977884,,0.0,0.0,28.977884
1814,2024-10 Oct,United States,Organic Social,,,,,,,,,,,,,,,,4.0,4.0,4.0,0.0,4.0,0.0,,0.0,4.0,0.0
1815,2024-10 Oct,New Caledonia,Direct,,,,,,,,,,,,,,,,1.0,1.0,3.0,3.0,15.0,100.01835,,0.0,0.0,300.05505
1816,2024-10 Oct,Martinique,Direct,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,4.706958,,0.0,1.0,0.0
1817,2024-10 Oct,Mauritania,Organic Search,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,2.0,75.091606,,0.0,0.0,75.091606
1818,2024-10 Oct,Moldova,Organic Search,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,15.0,399.60297,,0.0,0.0,399.60297
1819,2024-10 Oct,Qatar,Organic Search,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,5.020308,,0.0,1.0,0.0
1820,2024-10 Oct,Panama,Organic Search,,,,,,,,,,,,,,,,2.0,2.0,2.0,0.0,2.0,2.651549,,0.0,2.0,0.0
1821,2024-10 Oct,Peru,Organic Search,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,5.652008,,0.0,1.0,0.0
1822,2024-10 Oct,Nigeria,Direct,,,,,,,,,,,,,,,,1.0,1.0,2.0,2.0,21.0,832.37036,,0.0,0.0,1664.7407
1823,2024-09 Sep,French Guiana,Organic Search,,,,,,,,,,,,,,,,5.0,5.0,5.0,1.0,13.0,52.730553,,0.0,4.0,52.730553
1824,2024-09 Sep,French Polynesia,Organic Search,,,,,,,,,,,,,,,,2.0,2.0,2.0,0.0,2.0,1.8328315,,0.0,2.0,0.0
1825,2024-09 Sep,India,Organic Social,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,9.0,140.1854,,0.0,0.0,140.1854
1826,2024-09 Sep,Japan,Organic Search,,,,,,,,,,,,,,,,2.0,2.0,2.0,1.0,3.0,16.546787,,0.0,1.0,16.546787
1827,2024-09 Sep,Algeria,Direct,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0
1828,2024-09 Sep,Argentina,Direct,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,5.176655,,0.0,1.0,0.0
1829,2024-09 Sep,Belarus,Organic Search,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,2.0,8.324162,,0.0,0.0,8.324162
1830,2024-09 Sep,Côte d’Ivoire,Direct,,,,,,,,,,,,,,,,2.0,1.0,3.0,2.0,7.0,161.72255,,1.0,1.0,323.4451
1831,2024-09 Sep,Bulgaria,Direct,,,,,,,,,,,,,,,,0.0,0.0,4.0,0.0,4.0,0.0,,0.0,4.0,0.0
1832,2024-09 Sep,Cameroon,Organic Search,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,5.0,275.28452,,0.0,0.0,550.56903
1833,2024-09 Sep,Chad,Organic Search,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,2.0,276.08545,,0.0,0.0,276.08545
1834,2024-09 Sep,Congo - Brazzaville,Organic Search,,,,,,,,,,,,,,,,3.0,3.0,4.0,0.0,4.0,2.537192,,0.0,4.0,0.0
1835,2024-09 Sep,Cuba,Organic Search,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,2.49904,,0.0,1.0,0.0
1836,2024-09 Sep,Latvia,Organic Search,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,4.960316,,0.0,1.0,0.0
1837,2024-09 Sep,Sweden,Direct,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,9.0,515.9495,,0.0,0.0,515.9495
1838,2024-09 Sep,Sweden,Organic Social,,,,,,,,,,,,,,,,5.0,5.0,5.0,0.0,5.0,0.0,,0.0,5.0,0.0
1839,2024-09 Sep,Togo,Organic Search,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,5.014554,,0.0,1.0,0.0
1840,2024-09 Sep,Senegal,Direct,,,,,,,,,,,,,,,,2.0,2.0,2.0,0.0,2.0,0.0,,0.0,2.0,0.0
1841,2024-09 Sep,Ukraine,Direct,,,,,,,,,,,,,,,,2.0,2.0,2.0,0.0,2.0,0.0,,0.0,2.0,0.0
1842,2024-09 Sep,United Kingdom,Referral,,,,,,,,,,,,,,,,2.0,1.0,2.0,2.0,4.0,15.917521,,1.0,0.0,31.835043
1843,2024-09 Sep,Libya,Organic Search,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,2.0,46.858116,,0.0,0.0,46.858116
1844,2024-09 Sep,Mauritius,Organic Search,,,,,,,,,,,,,,,,2.0,2.0,2.0,1.0,14.0,122.40567,,0.0,1.0,122.40567
1845,2024-09 Sep,Mozambique,Organic Search,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,5.0,109.14816,,0.0,0.0,109.14816
1846,2024-09 Sep,Netherlands,Referral,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,,0.0,1.0,0.0
1847,2024-09 Sep,New Zealand,Direct,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,2.0,17.881357,,0.0,0.0,17.881357
1848,2024-09 Sep,Nigeria,Direct,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,,0.0,1.0,0.0
1849,2024-09 Sep,Puerto Rico,Organic Search,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,,0.0,1.0,0.0
1850,2024-09 Sep,Portugal,Organic Social,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,8.0,74.59673,,0.0,0.0,149.19347
1851,2024-09 Sep,Russia,Referral,,,,,,,,,,,,,,,,3.0,2.0,3.0,1.0,9.0,641.8334,,1.0,2.0,641.8334
1852,2024-09 Sep,Philippines,Referral,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,2.0,210.61351,,0.0,0.0,210.61351
1853,2024-08 Aug,Guinea,Organic Search,,,,,,,,,,,,,,,,3.0,2.0,3.0,2.0,7.0,39.068367,,1.0,1.0,78.136734
1854,2024-08 Aug,Germany,Referral,,,,,,,,,,,,,,,,3.0,3.0,4.0,2.0,21.0,86.96382,,0.0,2.0,173.92764
1855,2024-08 Aug,Gabon,Organic Search,,,,,,,,,,,,,,,,2.0,2.0,2.0,0.0,2.0,2.5198624,,0.0,2.0,0.0
1856,2024-08 Aug,French Polynesia,Organic Search,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,5.212815,,0.0,1.0,0.0
1857,2024-08 Aug,French Polynesia,Direct,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,9.0,379.8276,,0.0,0.0,379.8276
1858,2024-08 Aug,French Guiana,Direct,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,4.0,43.217735,,0.0,0.0,43.217735
1859,2024-08 Aug,India,Organic Shopping,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,2.0,53.744343,,0.0,0.0,53.744343
1860,2024-08 Aug,Hungary,Direct,,,,,,,,,,,,,,,,4.0,2.0,4.0,1.0,10.0,221.6456,,2.0,3.0,221.6456
1861,2024-08 Aug,India,Referral,,,,,,,,,,,,,,,,1.0,1.0,4.0,3.0,31.0,1441.231,,0.0,1.0,4323.693
1862,2024-08 Aug,Israel,Direct,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,5.065241,,0.0,1.0,0.0
1863,2024-08 Aug,Japan,Direct,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,,0.0,1.0,0.0
1864,2024-08 Aug,Andorra,Organic Search,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,2.0,68.10716,,0.0,0.0,68.10716
1865,2024-08 Aug,Azerbaijan,Organic Search,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,2.0,22.565517,,0.0,0.0,22.565517
1866,2024-08 Aug,Benin,Direct,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,,0.0,1.0,0.0
1867,2024-08 Aug,Benin,Organic Search,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,4.915133,,0.0,1.0,0.0
1868,2024-08 Aug,Brazil,Direct,,,,,,,,,,,,,,,,2.0,1.0,4.0,2.0,6.0,15.787274,,1.0,2.0,31.574549
1869,2024-08 Aug,Bulgaria,Organic Search,,,,,,,,,,,,,,,,2.0,2.0,2.0,0.0,2.0,3.4752254,,0.0,2.0,0.0
1870,2024-08 Aug,Estonia,Organic Search,,,,,,,,,,,,,,,,4.0,4.0,5.0,3.0,15.0,44.903458,,0.0,2.0,134.71037
1871,2024-08 Aug,Côte d’Ivoire,Direct,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,2.0,52.117043,,0.0,0.0,52.117043
1872,2024-08 Aug,Egypt,Direct,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,2.0,613.35077,,0.0,0.0,613.35077
1873,2024-08 Aug,Kuwait,Direct,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,13.0,794.747,,0.0,0.0,794.747
1874,2024-08 Aug,St. Lucia,Direct,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,,0.0,1.0,0.0
1875,2024-08 Aug,Taiwan,Organic Search,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,,0.0,1.0,0.0
1876,2024-08 Aug,Thailand,Direct,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,,0.0,1.0,0.0
1877,2024-08 Aug,Ukraine,Organic Search,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,5.638996,,0.0,1.0,0.0
1878,2024-08 Aug,Ukraine,Referral,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,3.0,22.751175,,0.0,0.0,22.751175
1879,2024-08 Aug,United States,Organic Shopping,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,3.0,232.21419,,0.0,0.0,232.21419
1880,2024-08 Aug,United States,Organic Social,,,,,,,,,,,,,,,,2.0,2.0,2.0,0.0,2.0,0.0,,0.0,2.0,0.0
1881,2024-08 Aug,Kuwait,Organic Search,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,5.005512,,0.0,1.0,0.0
1882,2024-08 Aug,Uzbekistan,Organic Search,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,2.0,17.71159,,0.0,0.0,17.71159
1883,2024-08 Aug,Russia,Referral,,,,,,,,,,,,,,,,2.0,2.0,2.0,1.0,5.0,340.6571,,0.0,1.0,340.6571
1884,2024-08 Aug,Monaco,Organic Search,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,14.0,403.39822,,0.0,0.0,403.39822
1885,2024-08 Aug,Russia,Direct,,,,,,,,,,,,,,,,3.0,3.0,4.0,2.0,30.0,132.63171,,0.0,2.0,265.26343
1886,2024-08 Aug,Lebanon,Organic Search,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,4.478443,,0.0,1.0,0.0
1887,2024-08 Aug,Madagascar,Referral,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,4.0,14.743677,,0.0,0.0,14.743677
1888,2024-08 Aug,Mauritania,Direct,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,4.981674,,0.0,1.0,0.0
1889,2024-08 Aug,Montenegro,Organic Social,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,,0.0,1.0,0.0
1890,2024-08 Aug,Poland,Referral,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,,0.0,1.0,0.0
1891,2024-08 Aug,Nepal,Direct,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,,0.0,1.0,0.0
1892,2024-07 Jul,French Guiana,Direct,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,4.779889,,0.0,1.0,0.0
1893,2024-07 Jul,Estonia,Organic Search,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,10.0,42.658546,,0.0,0.0,42.658546
1894,2024-07 Jul,Guatemala,Organic Search,,,,,,,,,,,,,,,,2.0,2.0,2.0,0.0,2.0,2.509727,,0.0,2.0,0.0
1895,2024-07 Jul,Guinea,Organic Search,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,2.0,14.199041,,0.0,0.0,14.199041
1896,2024-07 Jul,Iceland,Organic Search,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,15.0,433.3163,,0.0,0.0,433.3163
1897,2024-07 Jul,Ecuador,Organic Search,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,2.0,46.83917,,0.0,0.0,46.83917
1898,2024-07 Jul,Egypt,Organic Search,,,,,,,,,,,,,,,,2.0,2.0,4.0,4.0,37.0,522.88525,,0.0,0.0,2091.541
1899,2024-07 Jul,Argentina,Organic Search,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,5.052111,,0.0,1.0,0.0
1900,2024-07 Jul,Australia,Direct,,,,,,,,,,,,,,,,1.0,0.0,1.0,1.0,2.0,877.8495,,1.0,0.0,877.8495
1901,2024-07 Jul,Austria,Organic Search,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,13.0,248.10576,,0.0,0.0,496.21152
1902,2024-07 Jul,Benin,Organic Search,,,,,,,,,,,,,,,,2.0,2.0,3.0,3.0,7.0,176.85492,,0.0,0.0,530.56476
1903,2024-07 Jul,Brazil,Referral,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,4.899916,,0.0,1.0,0.0
1904,2024-07 Jul,Cameroon,Organic Search,,,,,,,,,,,,,,,,6.0,6.0,7.0,0.0,7.0,5.351216,,0.0,7.0,0.0
1905,2024-07 Jul,Colombia,Direct,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,,0.0,1.0,0.0
1906,2024-07 Jul,Congo - Brazzaville,Direct,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,6.379595,,0.0,1.0,0.0
1907,2024-07 Jul,Cuba,Organic Search,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,2.0,1166.5277,,0.0,0.0,1166.5277
1908,2024-07 Jul,Czechia,Organic Search,,,,,,,,,,,,,,,,3.0,3.0,5.0,2.0,27.0,223.0349,,0.0,3.0,446.0698
1909,2024-07 Jul,Serbia,Organic Search,,,,,,,,,,,,,,,,2.0,2.0,2.0,1.0,4.0,19.12095,,0.0,1.0,19.12095
1910,2024-07 Jul,South Africa,Direct,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,,0.0,1.0,0.0
1911,2024-07 Jul,South Africa,Organic Search,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,,0.0,1.0,0.0
1912,2024-07 Jul,Sri Lanka,Direct,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,5.370736,,0.0,1.0,0.0
1913,2024-07 Jul,Togo,Organic Search,,,,,,,,,,,,,,,,3.0,3.0,3.0,0.0,3.0,3.3469293,,0.0,3.0,0.0
